image,prob0,prob1
CHNCXR_0166_0.png,0.9165360331535339,0.08346397429704666
CHNCXR_0169_0.png,0.991329550743103,0.008670417591929436
CHNCXR_0172_0.png,0.7481997609138489,0.25180020928382874
CHNCXR_0173_0.png,0.8816914558410645,0.11830852925777435
CHNCXR_0175_0.png,0.8959472179412842,0.10405278950929642
CHNCXR_0180_0.png,0.9936195015907288,0.0063805170357227325
CHNCXR_0182_0.png,0.9701001048088074,0.02989988774061203
CHNCXR_0183_0.png,0.9737843871116638,0.026215624064207077
CHNCXR_0185_0.png,0.9792159199714661,0.02078404277563095
CHNCXR_0200_0.png,0.9380965828895569,0.06190342456102371
CHNCXR_0205_0.png,0.8390821218490601,0.16091781854629517
CHNCXR_0211_0.png,0.9977498650550842,0.002250109100714326
CHNCXR_0226_0.png,0.9949151277542114,0.0050848424434661865
CHNCXR_0227_0.png,0.6518573760986328,0.3481426537036896
CHNCXR_0235_0.png,0.5354630351066589,0.4645369350910187
CHNCXR_0245_0.png,0.7564693093299866,0.24353061616420746
CHNCXR_0249_0.png,0.636649489402771,0.3633505403995514
CHNCXR_0253_0.png,0.9638044834136963,0.0361955463886261
CHNCXR_0254_0.png,0.862044095993042,0.13795585930347443
CHNCXR_0260_0.png,0.996319055557251,0.003680917900055647
CHNCXR_0267_0.png,0.9875126481056213,0.012487377971410751
CHNCXR_0276_0.png,0.06605621427297592,0.9339437484741211
CHNCXR_0277_0.png,0.9788739085197449,0.021126024425029755
CHNCXR_0278_0.png,0.1815810203552246,0.8184189796447754
CHNCXR_0282_0.png,0.9343535900115967,0.06564641743898392
CHNCXR_0284_0.png,0.9436251521110535,0.056374866515398026
CHNCXR_0287_0.png,0.941200315952301,0.05879969894886017
CHNCXR_0290_0.png,0.9837422370910645,0.01625782810151577
CHNCXR_0292_0.png,0.9964138865470886,0.0035861078649759293
CHNCXR_0302_0.png,0.9692473411560059,0.030752701684832573
CHNCXR_0304_0.png,0.9734034538269043,0.02659650146961212
CHNCXR_0321_0.png,0.9811460971832275,0.018853837624192238
CHNCXR_0329_1.png,0.10561451315879822,0.8943855166435242
CHNCXR_0336_1.png,0.03183528780937195,0.9681647419929504
CHNCXR_0342_1.png,0.09231539815664291,0.9076846241950989
CHNCXR_0346_1.png,0.15430478751659393,0.8456951975822449
CHNCXR_0348_1.png,0.44791460037231445,0.5520854592323303
CHNCXR_0351_1.png,0.9195852279663086,0.0804147869348526
CHNCXR_0355_1.png,0.0069276136346161366,0.9930724501609802
CHNCXR_0359_1.png,0.039019208401441574,0.9609807729721069
CHNCXR_0362_1.png,0.05407310649752617,0.9459268450737
CHNCXR_0365_1.png,0.04154361039400101,0.9584563970565796
CHNCXR_0374_1.png,0.9862939119338989,0.013706125319004059
CHNCXR_0377_1.png,0.05175730958580971,0.9482426643371582
CHNCXR_0382_1.png,0.016244567930698395,0.983755350112915
CHNCXR_0385_1.png,0.31843018531799316,0.6815698146820068
CHNCXR_0405_1.png,0.8167139887809753,0.18328599631786346
CHNCXR_0406_1.png,0.047210533171892166,0.9527894854545593
CHNCXR_0407_1.png,0.12097758054733276,0.879022479057312
CHNCXR_0409_1.png,0.5804233551025391,0.41957664489746094
CHNCXR_0411_1.png,0.07288825511932373,0.9271117448806763
CHNCXR_0414_1.png,0.427550345659256,0.5724496841430664
CHNCXR_0426_1.png,0.10687656700611115,0.8931233882904053
CHNCXR_0428_1.png,0.5073559880256653,0.4926440119743347
CHNCXR_0437_1.png,0.08709452301263809,0.9129054546356201
CHNCXR_0438_1.png,0.5356306433677673,0.46436938643455505
CHNCXR_0440_1.png,0.9718871712684631,0.02811286598443985
CHNCXR_0443_1.png,0.17610357701778412,0.8238963484764099
CHNCXR_0444_1.png,0.47917440533638,0.5208256244659424
CHNCXR_0447_1.png,0.05676277354359627,0.9432372450828552
CHNCXR_0452_1.png,0.0896727442741394,0.9103271961212158
CHNCXR_0454_1.png,0.07213040441274643,0.9278695583343506
CHNCXR_0455_1.png,0.4578617811203003,0.5421382188796997
CHNCXR_0462_1.png,0.07739513367414474,0.9226049184799194
CHNCXR_0463_1.png,0.07816015183925629,0.9218398332595825
CHNCXR_0475_1.png,0.02573670819401741,0.9742633104324341
CHNCXR_0476_1.png,0.012647604569792747,0.9873523712158203
CHNCXR_0479_1.png,0.00320623186416924,0.996793806552887
CHNCXR_0482_1.png,0.053280383348464966,0.9467196464538574
CHNCXR_0485_1.png,0.8517419695854187,0.1482580602169037
CHNCXR_0486_1.png,0.07708711177110672,0.9229128956794739
CHNCXR_0487_1.png,0.07878308743238449,0.9212169647216797
CHNCXR_0488_1.png,0.7112522125244141,0.28874775767326355
CHNCXR_0491_1.png,0.37774232029914856,0.622257649898529
CHNCXR_0519_1.png,0.0891195759177208,0.910880446434021
CHNCXR_0522_1.png,0.15448348224163055,0.845516562461853
CHNCXR_0527_1.png,0.01736748404800892,0.9826325178146362
CHNCXR_0540_1.png,0.09759464114904404,0.9024053812026978
CHNCXR_0548_1.png,0.8969246745109558,0.10307537764310837
CHNCXR_0550_1.png,0.07010404765605927,0.9298959374427795
CHNCXR_0555_1.png,0.02287057600915432,0.9771293997764587
CHNCXR_0556_1.png,0.05153869837522507,0.9484612941741943
CHNCXR_0558_1.png,0.5447080135345459,0.4552919864654541
CHNCXR_0559_1.png,0.04100089520215988,0.9589991569519043
CHNCXR_0561_1.png,0.0036239109467715025,0.996376097202301
CHNCXR_0575_1.png,0.33286237716674805,0.667137622833252
CHNCXR_0589_1.png,0.004366254899650812,0.9956337809562683
CHNCXR_0593_1.png,0.061852581799030304,0.9381473660469055
CHNCXR_0594_1.png,0.13924084603786469,0.8607591390609741
CHNCXR_0596_1.png,0.10821650922298431,0.8917835354804993
CHNCXR_0601_1.png,0.10114214569330215,0.898857831954956
CHNCXR_0617_1.png,0.0736381784081459,0.9263617992401123
CHNCXR_0622_1.png,0.15995869040489197,0.8400413393974304
CHNCXR_0627_1.png,0.21806155145168304,0.7819384336471558
CHNCXR_0633_1.png,0.12553834915161133,0.8744615912437439
CHNCXR_0641_1.png,0.15714511275291443,0.842854917049408
CHNCXR_0644_1.png,0.4137965738773346,0.586203396320343
CHNCXR_0645_1.png,0.14334553480148315,0.8566544651985168
CHNCXR_0646_1.png,0.5762701630592346,0.423729807138443
CHNCXR_0647_1.png,0.25680011510849,0.74319988489151
CHNCXR_0651_1.png,0.1935746669769287,0.8064253330230713
